smiles,standard_type,pPot,cid,tid
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N(C)C)c1-c1ccccn1,IC50,5.939302159646388,CHEMBL3403674,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CC(O)C2)c1-c1ccccn1,IC50,5.917214629683549,CHEMBL3403675,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CCOCC2)c1-c1ccccn1,IC50,6.080921907623926,CHEMBL3403676,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCN(C)C)c1-c1ccccc1,IC50,5.795880017344075,CHEMBL3403671,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCO)c1-c1ccccc1,IC50,5.920818753952375,CHEMBL3403669,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCS(C)(=O)=O)c1-c1ccccc1,IC50,6.045757490560675,CHEMBL2216892,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(S(C)(=O)=O)c1-c1ccccc1,IC50,6.036212172654444,CHEMBL3403664,4005
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c([S+]([O-])CCO)c1-c1ccccc1,IC50,6.207608310501746,CHEMBL3403667,4005
CC(Nc1ncnc2[nH]c(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,IC50,8.958607314841775,CHEMBL4779711,203
CC(Nc1ncnc2[nH]c(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,IC50,9.096910013008056,CHEMBL4791195,203
CC(Nc1ncnc2[nH]c(-c3ccc(NS(C)(=O)=O)cc3)cc12)c1ccccc1,IC50,9.522878745280336,CHEMBL4743998,203
CC(Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,IC50,9.397940008672036,CHEMBL4795296,203
CC(Nc1ncnc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)cc12)c1ccccc1,IC50,9.154901959985745,CHEMBL4751641,203
CC(Nc1ncnc2[nH]c(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,IC50,8.853871964321762,CHEMBL4776056,203
CC(Nc1ncnc2[nH]c(-c3ccccc3OC(F)(F)F)cc12)c1ccccc1,IC50,8.366531544420413,CHEMBL4800697,203
CC(Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,IC50,9.096910013008056,CHEMBL4746697,203
CC(Nc1ncnc2[nH]c(-c3ccncc3)cc12)c1ccccc1,IC50,9.221848749616356,CHEMBL4741922,203
CC(Nc1ncnc2[nH]cnc12)c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1,IC50,6.568636235841012,CHEMBL3805348,4005
CC(Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,IC50,5.389292881078831,CHEMBL2064398_CHEMBL2064399,203
CC(Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,IC50,5.795337488251781,CHEMBL3039502,4005
CC(Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,IC50,8.698970004336019,CHEMBL3758800,203
CC(Nc1ncnc2sc(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,IC50,7.721246399047171,CHEMBL3759980,203
CC(Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,IC50,8.154901959985743,CHEMBL3758762,203
CC(Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1,IC50,7.229147988357855,CHEMBL3759649,203
CC(Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,IC50,7.886056647693163,CHEMBL3759815,203
CC(Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,IC50,8.096910013008056,CHEMBL3758951,203
CC(Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,IC50,7.387216143280264,CHEMBL3758889,203
CC(Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,IC50,9.045757490560677,CHEMBL3759369,203
CC(Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,IC50,8.096910013008056,CHEMBL3759356,203
CC(Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,IC50,8.301029995663981,CHEMBL3758939,203
CC(Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)c1ccccc1,IC50,8.221848749616356,CHEMBL3758471,203
CC(Nc1ncnc2sc(-c3cccc(S(C)(=O)=O)c3)cc12)c1ccccc1,IC50,7.585026652029182,CHEMBL3760023,203
CC(Nc1ncnc2sc(-c3ccccc3C(N)=O)cc12)c1ccccc1,IC50,6.559090917934782,CHEMBL3759085,203
CC(Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,IC50,6.823908740944319,CHEMBL3416612,203
CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,IC50,7.113545902514364,CHEMBL3416600_CHEMBL3416601_CHEMBL3416602,203
CC(Nc1ncnc2sc(Br)cc12)c1ccccn1,IC50,5.682145510668531,CHEMBL3416617,203
CC(Nc1ncnc2sc(Br)cc12)c1cccs1,IC50,6.381951903287908,CHEMBL3416620,203
CC(O)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,IC50,8.795880017344075,CHEMBL3220880,3717
CC(O)C(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,IC50,7.928117992693874,CHEMBL4513894,3717
CC(O)C(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,IC50,6.5392524581558025,CHEMBL4513894,279
CC(O)C(C)Nc1nc(Nc2ccc([S+](N)[O-])cc2)ncc1Br,IC50,7.229147988357855,CHEMBL3604467,279
CC(O)C(C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,IC50,6.787812395596042,CHEMBL4282338_CHEMBL4442620,279
CC(O)C(C)Oc1nc(Nc2ccc([S+](N)[O-])cc2)ncc1Br,IC50,6.913640169325252,CHEMBL3604468,279
CC(O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCNC(=O)NC1CCCCC1)C(=O)O,IC50,5.886056647693163,CHEMBL438273,2409
CC(O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1,IC50,8.88941028970075,CHEMBL142425,260
CC(O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,IC50,6.596910013008056,CHEMBL4847826_CHEMBL4859309,279
CC(O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,IC50,6.3979400086720375,CHEMBL4847826_CHEMBL4859309,260
CC(O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,IC50,6.243363891754152,CHEMBL3309549,260
CC(O)COc1cn2ncnc(Nc3cnc4[nH]ccc4c3)c2c1C(C)C,IC50,6.782516055786093,CHEMBL265191,279
CC(O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,IC50,6.8794260687941495,CHEMBL256715,3717
CC(O)c1nc(-c2cccc(CO)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,IC50,6.337242168318426,CHEMBL3218362,260
CC(OCc1ccccc1)C1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,IC50,5.341988603342887,CHEMBL4082254,325
CC(OCc1ccccc1)C1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,IC50,5.688246138944246,CHEMBL4082254,1865
CC(Oc1c(N)ncc2c(-c3ccccc3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.229147988357855,CHEMBL2401821,3717
CC(Oc1c(N)ncc2c(-c3ccccn3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,5.795880017344075,CHEMBL2401822,3717
CC(Oc1c(N)ncc2c(-c3cccnc3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.2839966563652006,CHEMBL2401823,3717
CC(Oc1c(N)ncc2c(-c3ccncc3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.585026652029182,CHEMBL2401824,3717
CC(Oc1c(N)ncc2c(-c3cn[nH]c3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.721246399047171,CHEMBL2401820,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Br)ccc(F)c1Cl,IC50,7.050609993355087,CHEMBL2401811,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)c(F)cc(F)c1Cl,IC50,7.376750709602099,CHEMBL2401810,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)cc(Cl)cc1Cl,IC50,6.886056647693163,CHEMBL2401812,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(Cl)c1Cl,IC50,6.958607314841775,CHEMBL2401808,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)cccc1Cl,IC50,6.657577319177793,CHEMBL2401835,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1cc(F)ccc1Cl,IC50,6.537602002101044,CHEMBL2401806,3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1cccc(F)c1Cl,IC50,6.443697499232712,CHEMBL2401807,3717
CC(Oc1c(N)ncc2c(C3=CCN(C(=O)N(C)C)CC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.236572006437063,CHEMBL2401830,3717
CC(Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,7.585026652029182,CHEMBL2401832,3717
CC(Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,5.550363406341198,CHEMBL2401832,279
CC(Oc1c(N)ncc2c(C3=CCN(S(N)(=O)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.0,CHEMBL2401833,3717
CC(Oc1c(N)ncc2c(C3=CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,7.522878745280337,CHEMBL2401825,3717
CC(Oc1c(N)ncc2c(C3CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl,IC50,6.698970004336019,CHEMBL2401826,3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(C(=O)NCCN(C)C)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl,IC50,6.481486060122112,CHEMBL2376646,3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(C(=O)NCCN4CCOCC4)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl,IC50,6.443697499232712,CHEMBL2376647,3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(N4CCN(C)CC4)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl,IC50,6.886056647693163,CHEMBL2376644,3717
CC(Oc1c[nH]c(=O)c(C(=O)NC2CCOCC2)c1)c1c(Cl)ccc(F)c1Cl,IC50,9.494850021680094,CHEMBL2376640,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,6.818156412055227,CHEMBL2376655,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.619788758288394,CHEMBL2376654,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(N3CCN(C)CC3)nc2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.508638306165727,CHEMBL2376651,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(N3CCOCC3)nc2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.107905397309519,CHEMBL2376652,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(OCCN3CCOCC3)cc2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.568636235841012,CHEMBL2376635,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc3c(c2)CN(CCN(C)C)C3=O)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.638272163982407,CHEMBL2376659,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cccc(CN3CCCCC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.119186407719209,CHEMBL2376656,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccccc2)c1)c1c(Cl)ccc(F)c1Cl,IC50,5.096910013008056,CHEMBL2376649,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(C)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.522878745280337,CHEMBL2376636,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(C3CCNCC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.853871964321762,CHEMBL2376638,3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(CCO)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.568636235841012,CHEMBL2376637,3717
CC(Oc1cc(-c2ccc3c(c2)NC(=O)C32CCN(C)CC2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,8.7281583934635,CHEMBL3091723,3717
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1F)c1c(Cl)ccc(F)c1Cl,IC50,7.920818753952375,CHEMBL4638210,3717
CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,IC50,6.096910013008056,CHEMBL1615278,279
CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,IC50,5.920818753952375,CHEMBL1794070,279
CC(Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,IC50,9.161150909262744,CHEMBL2376648,3717
CC(Oc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,IC50,6.013228265733755,CHEMBL3408275,4005
CC(Oc1ccc(CCNC(=O)Nc2ccc(Cl)cc2)cc1)C(=O)O,IC50,6.2441251443275085,CHEMBL3818601,2409
CC(Oc1ccc(CNC(=O)C2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O,IC50,7.583910798821783,CHEMBL183736_CHEMBL187963_CHEMBL366286,284
CC(Oc1ccc(CNC(=O)C2SCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,IC50,6.665546248849069,CHEMBL1683495,284
CC(Oc1ccc(CNC(=O)Nc2ccc(Cl)cc2)cc1)C(=O)O,IC50,6.070581074285707,CHEMBL3818059,2409
CC(Oc1ccc2[nH]nc(-c3nc4cc(C5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,8.10790539730952,CHEMBL3827268,279
CC(Oc1ccc2[nH]nc(-c3nc4cc(CCO)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,7.899629454882437,CHEMBL3827180_CHEMBL3827330_CHEMBL3827752,279
CC(Oc1ccc2[nH]nc(-c3nc4cc(N(C)C(=O)CN(C)C)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,8.602059991327963,CHEMBL3828439,279
CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,8.110924374808178,CHEMBL3827178_CHEMBL3828022_CHEMBL3828740,279
CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,IC50,8.195736983211404,CHEMBL3828009_CHEMBL3923667,279
CC(Oc1ccc2ncc(-c3cnn(C)c3)nc2c1)c1c(Cl)ccc(F)c1Cl,IC50,7.853871964321762,CHEMBL4642284,3717
CC(Oc1ccc2ncc(-c3cnn(CCO)c3)nc2c1)c1c(Cl)ccc(F)c1Cl,IC50,7.853871964321762,CHEMBL4636429,3717
CC(Oc1cccc(C#N)c1)c1cc(C(=O)N(C)CCO)cn2c(=O)cc(N3CCOCC3)nc12,IC50,5.086186147616283,CHEMBL3318723,4005
CC(Oc1ccccc1F)c1cc(C(=O)N(C)CCO)cn2c(=O)cc(N3CCOCC3)nc12,IC50,5.468521082957745,CHEMBL3318722,4005
CC(Oc1cncc(-c2cnn(C3CCN(C(C)C)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,8.397940008672037,CHEMBL4649193,3717
CC(Oc1cncc(-c2cnn(C3CCN(C)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.744727494896693,CHEMBL4635560,3717
CC(Oc1cncc(-c2cnn(C3CCN(CC(N)=O)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,8.522878745280337,CHEMBL4645582,3717
CC(Oc1cncc(-c2cnn(C3CCN(CC4CC4)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,8.301029995663981,CHEMBL4646769,3717
CC(Oc1cncc(-c2cnn(C3CCN(Cc4ccccc4F)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,6.899629454882437,CHEMBL4643041,3717
CC(Oc1cncc(-c2cnn(C3CCN(S(C)(=O)=O)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl,IC50,7.769551078621726,CHEMBL4648551,3717
CC(Sc1cc(-c2ccc(C(=O)N(C)C)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.706858516549069,CHEMBL2442122,3717
CC(Sc1cc(-c2ccc(C(=O)N(C)C)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.347753658996677,CHEMBL2442114,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.761452112318672,CHEMBL2442123,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.655607726314889,CHEMBL2442118,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.6192462291961,CHEMBL2442115,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.187755303199631,CHEMBL2442120,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.58838029403677,CHEMBL2442140,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(CCO)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.087777943467584,CHEMBL2442117,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(S(C)(=O)=O)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.114638779968488,CHEMBL2442116,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCOCC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.009217308196862,CHEMBL2442121,3717
CC(Sc1cc(-c2ccc(C(=O)N3CCOCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.343901797987169,CHEMBL2442113,3717
CC(Sc1cc(-c2ccc(N3CCN(C)CC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.576754126063192,CHEMBL2442136,3717
CC(Sc1cc(-c2ccc(N3CCOCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.1791420105603,CHEMBL2442137,3717
CC(Sc1cc(-c2ccc(OCC(=O)N3CCOCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.296708621881338,CHEMBL2442139,3717
CC(Sc1cc(-c2ccc3c(c2)CC(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.885389015767827,CHEMBL2442138,3717
CC(Sc1cc(-c2cncnc2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.818728228440539,CHEMBL2442135,3717
CC(Sc1cc(-c2cnn(C(=O)N(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.640733835393252,CHEMBL2442130,3717
CC(Sc1cc(-c2cnn(C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.992679047077255,CHEMBL2442128,3717
CC(Sc1cc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.41907502432438,CHEMBL2442134,3717
CC(Sc1cc(-c2cnn(C3CCN(C(=O)N(C)C)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,6.641494088509765,CHEMBL2442133,3717
CC(Sc1cc(-c2cnn(C3CCN(S(C)(=O)=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.231361898752386,CHEMBL2442132,3717
CC(Sc1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.669586226650809,CHEMBL2442127,3717
CC(Sc1cc(-c2cnn(CC(=O)N(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.347753658996677,CHEMBL2442131,3717
CC(Sc1cc(-c2cnn(CCO)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,7.209011524911184,CHEMBL2442129,3717
CC(c1c(F)cc2ncc(-c3ccc(F)cc3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21,IC50,8.366531544420413,CHEMBL4065641,3717
CC(c1c(F)cc2ncc(-c3ccc(F)cc3)cc2c1F)n1nnc2ncc(-c3cnn(C)c3)nc21,IC50,8.42021640338319,CHEMBL4102466,3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21,IC50,9.522878745280336,CHEMBL4104884,3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21,IC50,9.30102999566398,CHEMBL4076438,3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3cnn(C)c3)nc21,IC50,9.397940008672036,CHEMBL4097173,3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,IC50,9.397940008672036,CHEMBL4070258,3717
CC(c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,IC50,6.552841968657781,CHEMBL3408274,4005
CC(c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,IC50,6.7447274948966935,CHEMBL3408277,4005
CC(c1cc(C(=O)N2CCC(O)CC2)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,IC50,6.431798275933005,CHEMBL3408278,4005
CC(c1cc(C(=O)N2CCCC2)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,IC50,6.292429823902063,CHEMBL3408276,4005
CC(c1cc2cc(-c3ccc(F)cc3)cnc2cc1F)n1nnc2ncc(-c3ccncc3)nc21,IC50,8.769551078621726,CHEMBL4078192,3717
CC(c1cc2cc(-c3ccc(F)cc3)cnc2cc1F)n1nnc2ncc(-c3cnn(C)c3)nc21,IC50,8.823908740944319,CHEMBL4094716,3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21,IC50,9.221848749616356,CHEMBL4060354,3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccncc3)nc21,IC50,9.154901959985745,CHEMBL4068290,3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(C)c3)nc21,IC50,9.154901959985745,CHEMBL4083235,3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,IC50,9.23603286651151,CHEMBL4074262,3717
CC(c1ccc(-c2cc(Br)c(=O)n(C)c2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.161150909262744,CHEMBL383651,284
CC(c1ccc(-c2cc(F)c(=O)n(C)c2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.309803919971486,CHEMBL203736,284
CC(c1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)c2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,6.6401645176601125,CHEMBL206172,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CC(F)C1,IC50,7.508638306165727,CHEMBL378597,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CCC(F)(F)C1,IC50,7.585026652029182,CHEMBL206501,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.468521082957745,CHEMBL206383,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CCC(F)CC1,IC50,5.958607314841775,CHEMBL202634,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CCCC1,IC50,7.318758762624412,CHEMBL203379,284
CC(c1ccc(-c2ccc(=O)n(C)c2)cc1)C(N)C(=O)N1CCSC1,IC50,7.585026652029182,CHEMBL377724,284
CC(c1ccc(-c2ccc(=O)n(C)c2F)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.537602002101044,CHEMBL205872,284
CC(c1ccc(-c2ccc(=O)n(CC3CC3)c2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,6.931814138253838,CHEMBL383323,284
CC(c1ccc(-c2ccc(O)nc2)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.602059991327962,CHEMBL381145,284
CC(c1ccc(-c2cn(C)c(=O)c(Cl)c2F)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.431798275933005,CHEMBL203267,284
CC(c1ccc(-c2cn(C)c(=O)cc2CO)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.42021640338319,CHEMBL203169,284
CC(c1ccc(-c2cn(C)c(=O)cc2F)cc1)C(N)C(=O)N1CCC(F)C1,IC50,7.214670164989233,CHEMBL424687,284
CC(c1ccc(-n2cncn2)cc1)N1CC(N)C(C(=O)C2CCCC2C#N)C1,IC50,8.522878745280337,CHEMBL400532,284
CC(c1ccc(C#N)cc1)N1CC(N)C(C(=O)N2CCCC2C#N)C1,IC50,8.259637310505756,CHEMBL249601,284
CC(c1ccc([N+](=O)[O-])cc1)N1CC(N)C(C(=O)N2CCCC2)C1,IC50,7.080921907623926,CHEMBL399693,284
CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,IC50,5.032473205384467,CHEMBL3335017_CHEMBL3335018,220
